ADDRESS_ID,STREET_NAME,HOUSE,HOUSE_TYPE,BUILDING
368,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2,Շ,1
369,ԳՈՐԿՈՒ Փ.,70,Շ,10
370,ԱՆՏԱՌ 5 ԹՂՄ.,10,Շ,25
371,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,125
372,ԳՈՐԿՈՒ Փ.,71,Շ,4
373,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,14
374,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,16
375,ԳՈՐԿՈՒ Փ.,73,Շ,20
376,59744 ԶՈՐԱՄԱՍ,,,
377,tghyu.vgh w .16 eh12,,,
378,Ա. ԱՐՄԵՆՅԱՆ Փ.,17/1,Տ,
379,ԳՈՐԿՈՒ Փ.,73,Շ,9
380,ԳՈՐԿՈՒ Փ.,76,Շ,19
381,Ա. ԱՐՄԵՆՅԱՆ Փ.,3,Տ,
382,ԳՈՐԿՈՒ Փ.,76,Շ,2
383,Ա. ԱՐՄԵՆՅԱՆ Փ.,31,Տ,
384,ԳՈՐԿՈՒ Փ.,79,Շ,5-6
385,Ա. ԱՐՄԵՆՅԱՆ Փ.,33,Տ,
386,ԳՈՐԿՈՒ Փ.,80,Շ,12
387,Ա. ԱՐՄԵՆՅԱՆ Փ.,33Ա,Տ,
388,ԳՈՐԿՈՒ Փ.,80Ա,Շ,15
389,Ա. ԲՈՐՅԱՆ Փ.,11,Տ,
390,ԳՈՐԿՈՒ Փ.,84,Շ,45
391,ԳՈՐԿՈՒ Փ.,84,Շ,52
392,ԱՆՏԱՌ 5 ԹՂՄ.,10,Շ,27
393,Ա. ԳԵՎՈՐԳՅԱՆ Փ.,31,Տ,
394,ԳՈՐԿՈՒ Փ.,96,Տ,
395,Ա. ԳԵՎՈՐԳՅԱՆ Փ.,41,Տ,
396,Ա. ԻՍԱՀԱԿՅԱՆ Փ.,7/2,Տ,
397,ԲԱԳՐԱՏՈՒՆՅԱՑ ՕՂԱԿ,1,Շ,6
398,ԱՆՏԱՌ 5 ԹՂՄ.,10,Շ,8
399,Ա. ԻՍԱՀԱԿՅԱՆ Փ.,8,Շ,20
400,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,33,Տ,
401,ԱՆՏԱՌ 5 ԹՂՄ.,10Բ,Շ,11
402,ԱՆՏԱՌ 5 ԹՂՄ.,10Բ,Շ,13
403,Դ. ԴԵՄԻՐՃՅԱՆ Փ.,1,Տ,
404,ԱՆՏԱՌ 5 ԹՂՄ.,10Բ,Շ,17
405,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,17
406,ԱՆՏԱՌ 5 ԹՂՄ.,11,Շ,9
407,ԴԱՆԻԵԼՅԱՆ Փ.,19,Տ,
408,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,19
409,ԱՆՏԱՌ 5 ԹՂՄ.,12,Շ,9
410,ԴԱՆԻԵԼՅԱՆ Փ.,28,Շ,11
411,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,20
412,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,35
413,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,37Ա
414,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,5
415,ԱԽՈՒՐՅԱՆԻ ԽՃՂ.,2Ա,Շ,54
416,ԱՆՏԱՌ 5 ԹՂՄ.,13,Շ,21
417,ԱՂԱՅԱՆ Փ.,21,Տ,
418,ԱՆՏԱՌ 5 ԹՂՄ.,13Ա,Շ,19
419,ԱՂԱՅԱՆ Փ.,51,Տ,
420,ԱՆՏԱՌ 5 ԹՂՄ.,14Ա,Շ,2
421,ԱՂԱՅԱՆ Փ.,57,Տ,
422,ԱՆՏԱՌ 5 ԹՂՄ.,15,Շ,36
423,ԱՆՏԱՌ 5 ԹՂՄ.,15,Շ,5
424,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,67,Տ,
425,ԱՆՏԱՌ 5 ԹՂՄ.,15Ա,Շ,2
426,ԴԱՆԻԵԼՅԱՆ Փ.,28,Շ,15
427,ԱՆՏԱՌ 5 ԹՂՄ.,17,Շ,1
428,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,10,Շ,126
429,ԱՆՏԱՌ 5 ԹՂՄ.,17,Շ,14
430,ԴԱՆԻԵԼՅԱՆ Փ.,2Դ,Տ,
431,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,10,Շ,134
432,ԴԱՆԻԵԼՅԱՆ Փ.,30,Շ,5
433,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,10,Շ,Բ105
434,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,2,Շ,11
435,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,2,Շ,4
436,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,2/6Ա,Տ,
437,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,27Ա,Տ,
438,ԴԱՆԻԵԼՅԱՆ Փ.,32,Շ,21
439,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,39,Տ,
440,ԴԱՆԻԵԼՅԱՆ Փ.,34,Շ,13
441,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,1,Շ,9
442,ԱՂԱՅԱՆ Փ.,66,Տ,
443,ԴԱՆԻԵԼՅԱՆ Փ.,34,Տ,
444,ԱՂԱՅԱՆ Փ.,9,Տ,
445,ԴԵԿԱԲՐԻՍՏՆԵՐԻ Փ.,31,Տ,
446,Դ. ՄԵՆԴԵԼԵԵՎԻ Փ.,1,Տ,
447,Դ. ՄԵՆԴԵԼԵԵՎԻ Փ.,12,Տ,
448,Ե. ԼԱԼԱՅԱՆ Փ.,1,Շ,13
449,ԱՂՅՈՒՍԻ Փ.,106,Տ,
450,ԱՂՅՈՒՍԻ Փ.,130Ա,Տ,
451,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,37,Շ,11
452,ԱՂՅՈՒՍԻ Փ.,137,Տ,
453,ԱՂՅՈՒՍԻ Փ.,138,Տ,
454,ԱՂՅՈՒՍԻ Փ.,14,Տ,
455,ԱՂՅՈՒՍԻ Փ.,36,Տ,
456,ԱՂՅՈՒՍԻ Փ.,41Ա,Տ,
457,ԱՂՅՈՒՍԻ Փ.,45,Տ,
458,ԱՂՅՈՒՍԻ Փ.,46,Տ,
459,ԵՊԻՍԿՈՊՈՍ ՍՄԲԱՏՅԱՆ Փ.,38,Տ,
460,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,10,Շ,72
461,ԱՂՅՈՒՍԻ Փ.,47,Տ,
462,ԵՊԻՍԿՈՊՈՍ ՍՄԲԱՏՅԱՆ Փ.,4,Տ,
463,ԱՂՅՈՒՍԻ Փ.,68,Տ,
464,Է. ԹԵԼՄԱՆԻ Փ.,20,Տ,
465,ԱՂՅՈՒՍԻ Փ.,8/1,Տ,
466,Է. ԹԵԼՄԱՆԻ Փ.,33,Տ,
467,ԱՆՏԱՌ 5 ԹՂՄ.,19,Շ,31
468,Է. ԹԵԼՄԱՆԻ Փ.,35Ա,Տ,
469,ԱՆՏԱՌ 5 ԹՂՄ.,20,Շ,36
470,ԱՆՏԱՌ 5 ԹՂՄ.,20,Շ,40
471,ԷԼ ՍԱՐՔԵՐԻ ՆՐԲ1 ՏՈՒՆ19,,,
472,ԱՆՏԱՌ 5 ԹՂՄ.,21Ա,Շ,1
473,ԱՆՏԱՌ 5 ԹՂՄ.,4,Շ,13
474,ԱՂՅՈՒՍԻ Փ.,85,Տ,
475,ԱՆՏԱՌ 5 ԹՂՄ.,4,Շ,16
476,ԱՂՅՈՒՍԻ Փ.,89,Տ,
477,ԱՂՅՈՒՍԻ Փ.,99,Տ,
478,ԱՃԵՄՅԱՆ Փ.,20/1,Տ,
479,ՎԱՐԴ-ԲԱՂԻ 1 Մ/Շ 1ԹՂՄ.,10,Շ,76
480,ԱՃԵՄՅԱՆ Փ.,26,Շ,3
481,Գ. ՆԺԴԵՀԻ ՀՐ.,1,Շ,11
482,ԱՃԵՄՅԱՆ Փ.,26,Տ,
483,ԱՆՏԱՌ 5 ԹՂՄ.,4,Շ,17
484,ԱՃԵՄՅԱՆ Փ.,29,Տ,
485,Կ. ՏԻՄԻՐՅԱԶԵՎԻ Փ.,39,Շ,5
486,ԱՆՏԱՌ 5 ԹՂՄ.,4,Շ,3
487,ԱՃԵՄՅԱՆ Փ.,31,Տ,
488,ԱՐԱԳԱԾ 1 ԹՂՄ.,1,Շ,16
489,ԷԼԵԿՏՐԱՏԵԽՆԻԿԱԿԱՆ 2-ՐԴ ՇԱՐՔ,4,Տ,
490,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,49,Տ,
491,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,64,Տ,
492,ԵՐԵՎԱՆ ԳԱՅԻ Փ.,39,Շ,40
493,Բ. ԿՆՈՒՆՅԱՆՑ Փ.,65,Տ,
494,ԵՐԵՎԱՆՅԱՆ ԽՃ ԼԵՆՇԻՆՏՐ 54,,,
495,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,101,Շ,32
496,ԱՆՏԱՌ 5 ԹՂՄ.,4,Շ,30
497,ԱՆՏԱՌ 5 ԹՂՄ.,5,Շ,11
498,ԱՆՏԱՌ 5 ԹՂՄ.,5,Շ,22
499,ԱՆՏԱՌ 5 ԹՂՄ.,5,Շ,43
500,ԱՆՏԱՌ 5 ԹՂՄ.,5,Շ,48
501,Ա. ԽՆԿՈՅԱՆ Փ.,11,Տ,
502,ԱՆՏԱՌ 5 ԹՂՄ.,6,Շ,23
503,Ա. ԽՆԿՈՅԱՆ Փ.,14,Տ,
504,ԱՅԳԱԲԱՑ 3 ՇԱՐՔ,29,Տ,
505,Ա. ԽՆԿՈՅԱՆ Փ.,2,Տ,
506,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,101,Շ,4
507,Ա. ԽՆԿՈՅԱՆ Փ.,22,Տ,
508,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,101/4,Տ,
509,Ա. ԽՆԿՈՅԱՆ Փ.,33,Տ,
510,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,103,Շ,1
511,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,105,Շ,27
512,ԱՆՏԱՌ 5 ԹՂՄ.,6,Շ,3
513,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,105Ա,Շ,1
514,ԱՆՏԱՌ 5 ԹՂՄ.,7,Շ,18
515,ԱՆՏԱՌ 5 ԹՂՄ.,7Ա,Շ,14
516,ԱՆՏԱՌ 5 ԹՂՄ.,7Ա,Շ,3
517,Ա. ԽՆԿՈՅԱՆ Փ.,35,Տ,
518,ԱՆՏԱՌ 5 ԹՂՄ.,9,Շ,30
519,ԱՆՏԱՌ 5 ԹՂՄ.,9,Շ,31
520,Ա. ԾՈՒԼՈՒԿԻՁԵԻ Փ.,107,Տ,
521,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,12,Շ,15
522,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,107Ա,Շ,15
523,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,12,Շ,52
524,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,107Ա,Շ,19
525,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,12,Շ,68
526,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,107Ա,Շ,25
527,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,12,Շ,8
528,ԱՆՏԱՌ 5 ԹՂՄ.,9Ա,Շ,4
529,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,109,Շ,24
530,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,20
531,ԱՆՏԱՌ 5 ԹՂՄ.,,,
532,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,109,Շ,4
533,ԱՇՈՑՔ ԹՂՄ.,6-3,Շ,11
534,ԱՅԳԱԲԱՑ 3 ՇԱՐՔ,35,Տ,
535,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,109,Շ,45
536,ԱՇՈՑՔ ԹՂՄ.,6-3,Շ,6
537,ԱՅԳԱԲԱՑ 4 ՇԱՐՔ,7,Տ,
538,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,109Ա,Շ,26
539,ԱՌ. ՈՒՍՈՒՄՆԱՐԱՆ,,,
540,ԱՅԳԱԲԱՑ 6 ՇԱՐՔ,6,Տ,
541,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,111,Շ,14
542,ԱՅԳԱԲԱՑ 6 ՇԱՐՔ,8,Տ,
543,ԱՅԳԱԲԱՑ 7 ՇԱՐՔ,1,Տ,
544,ԱՅՎԱԶՈՎՍԿԻ 2ՇԱՐՔ,7Ա,Տ,
545,ԱՅՎԱԶՈՎՍԿՈՒ 1 ՆՐԲ.,5/1,Տ,
546,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,111,Շ,20
547,ԱՎԶՆՈՑ,33Ա,Տ,
548,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,111,Շ,23
549,ԱՎԶՆՈՑ,38,Տ,
550,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,111,Շ,39
551,ԱՎԶՆՈՑ,53,Տ,
552,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,113,Շ,16
553,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,113,Շ,19
554,ԱՅՎԱԶՈՎՍԿՈՒ 1 ՆՐԲ.,5/2,Տ,
555,ԱՎԶՆՈՑ,55,Տ,
556,ԱՅՎԱԶՈՎՍԿՈՒ 3 ՇԱՐՔ,13/1,Տ,
557,ԱՐԱԳԱԾ 1 ԹՂՄ.,3,Շ,1
558,ԱՅՎԱԶՈՎՍԿՈՒ 3 ՇԱՐՔ,18,Տ,
559,ԱՐԱԳԱԾ 1 ԹՂՄ.,3,Շ,4
560,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,113,Շ,4
561,ԱՐԱԳԱԾ 2 ԹՂՄ.,5,Շ,5
562,ԱՐԱԳԱԾ 2 ԹՂՄ.,6,Շ,7
563,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,115,Շ,15
564,ԱՐԱԳԱԾ 2 ԹՂՄ.,7,Շ,11
565,ԱՐԱԳԱԾ 6 ԹՂՄ.,3,Շ,16
566,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,115,Շ,29
567,ԱՐԱԳԱԾ 7 ԹՂՄ.,4Ա,Շ,9
568,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,115,Շ,39
569,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,115,Շ,48
570,Ա. ՄԱՆՈՒԿՅԱՆ Փ.,2,Շ,35
571,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,117,Շ,16
572,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,117,Շ,32
573,ԱՐԱԳԱԾ Փ.,1,Շ,8
574,ԱՐԱԳԱԾ Փ.,2,Շ,29
575,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,117,Շ,36
576,ԱՐԱԳԱԾ Փ.,3Ա,Շ,5
577,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,117,Շ,8
578,ԱՐԱԳԱԾ Փ.,4,Շ,34
579,ԱՐԱԳԱԾ Փ.,6,Շ,22
580,Ա. ՄԱՆՈՒԿՅԱՆ Փ. 1 ՆՐԲ.,109Բ,Տ,
581,Ա. ՄԱՆՈՒԿՅԱՆ Փ. 1 ՆՐԲ.,11,Տ,
582,Ա. ՄԱՆՈՒԿՅԱՆ Փ. 1 ՆՐԲ.,114,Տ,
583,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,119,Շ,18
584,ԱՐԱԳԱԾ Փ.,6,Շ,25
585,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,49
586,ԱՐԱԳԱԾ Փ.,6,Շ,28
587,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,121,Շ,10
588,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,5
589,ԱՅՎԱԶՈՎՍԿՈՒ 3 ՇԱՐՔ,,,
590,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,121,Շ,15
591,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,50
592,ԱՅՎԱԶՈՎՍԿՈՒ Փ 3ՆՐԲ ՏՈՒՆ17,,,
593,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,121,Շ,7
594,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,6
595,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,127,Շ,43
596,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,64
597,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,64Ա
598,Ա. ՇԱՀԻՆՅԱՆ Փ.,1,Շ,71
599,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,25
600,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,32
601,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,48
602,Ա. ՇԱՀԻՆՅԱՆ Փ.,3,Շ,49
603,Ա. ՇԱՀԻՆՅԱՆ Փ.,4,Շ,29
604,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,131,Շ,39
605,Ա. ՇԱՀԻՆՅԱՆ Փ.,4,Շ,6
606,ԱՐԱԳԱԾ Փ.,6,Շ,8
607,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,131,Շ,47
608,Ա. ՇԱՀԻՆՅԱՆ Փ.,5,Շ,16Ա
609,ԱՐԱԳԱՑ Փ Շ6 ԲՆ19,,,
610,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,131Ա,Շ,17
611,Ա. ՇԱՀԻՆՅԱՆ Փ.,5,Շ,4
612,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,133,Շ,10
613,ԱՅՎԱԶՈՎՍԿՈՒ Փ.,1/1,Տ,
614,Ա. ՇԱՀԻՆՅԱՆ Փ.,7,Շ,16
615,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,133,Շ,13
616,Ա. ՇԱՀԻՆՅԱՆ Փ.,7,Շ,2
617,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,135Ա,Շ,7
618,Ա. ՇԱՀԻՆՅԱՆ Փ.,7,Շ,6
619,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,139,Շ,21
620,ԱՅՎԱԶՈՎՍԿՈՒ Փ.,22,Տ,
621,Ա. ՇԱՀԻՆՅԱՆ Փ.,8,Շ,4
622,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,139,Շ,42
623,ԱՆԻ Թ/Ղ 1Փ Շ7Ա ԲՆ7,,,
624,ԱՆԻ Թ/Ղ Շ14 ԲՆ20,,,
625,ԱՆԻ ԹՂՄ. 11 Փ.,1,Շ,2
626,ԱՆԻ ԹՂՄ. 11 Փ.,10,Շ,2
627,ԱՆԻ ԹՂՄ. 11 Փ.,10,Շ,29Ա ՁԵՂՆ
628,ԱՆԻ ԹՂՄ. 11 Փ.,10,Շ,6
629,ԱՆԻ ԹՂՄ. 11 Փ.,10,Շ,7
630,ԱՆԻ ԹՂՄ. 11 Փ.,10,Շ,8
631,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,139Ա,Շ,24
632,ԱՐԵՎԵԼՅԱՆ Փ.,1,Շ,21
633,ԱՐԵՎԵԼՅԱՆ Փ.,1,Շ,25
634,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,139Ա,Շ,28
635,ԱՐԵՎԵԼՅԱՆ Փ.,1,Շ,35
636,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151,Շ,56
637,ԱՐԵՎԵԼՅԱՆ Փ.,1,Շ,36
638,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141,Շ,29
639,ԱՐԵՎԵԼՅԱՆ Փ.,2,Շ,22
640,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151/1Ա,Տ,
641,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141,Շ,58-59
642,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151Ա,Շ,16
643,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141Ա,Շ,27
644,ԱՐԵՎԵԼՅԱՆ Փ.,2,Շ,28
645,ԱՐԵՎԵԼՅԱՆ Փ.,2,Շ,48
646,ՂԱՆԴԻԼՅԱՆ Փ.,11Ա,Շ,23
647,ՂԱՆԴԻԼՅԱՆ Փ.,11Ա,Շ,8
648,ՂԱՆԴԻԼՅԱՆ Փ.,12,Շ,1
649,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141Ա,Շ,40
650,ՂԱՆԴԻԼՅԱՆ Փ.,12,Շ,17
651,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141Ա,Շ,49
652,ՂԱՆԴԻԼՅԱՆ Փ.,12,Շ,23
653,ՂԱՆԴԻԼՅԱՆ Փ.,12,Շ,39
654,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,141Ա,Շ,9
655,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,143,Շ,13
656,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,153,Շ,33
657,ՂԱՆԴԻԼՅԱՆ Փ.,13,Շ,21
658,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,155,Շ,39
659,ՂԱՆԴԻԼՅԱՆ Փ.,13,Շ,27
660,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,157,Շ,13
661,ՂԱՆԴԻԼՅԱՆ Փ.,13,Շ,30
662,ՂԱՆԴԻԼՅԱՆ Փ.,15,Շ,1
663,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,157,Շ,14-15
664,ՂԱՆԴԻԼՅԱՆ Փ.,21,Շ,15
665,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,143,Շ,6
666,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,157,Շ,39-38
667,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,143Ա,Շ,41
668,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,157Ա,Շ,28-29
669,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,143Ա27,Շ,
670,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,159,Շ,34
671,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,145,Շ,11
672,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,159Ա,Շ,17
673,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,145,Շ,16
674,ԱՆԻ ԹՂՄ. 11 Փ.,10Ա,Շ,3
675,ՂԱՆԴԻԼՅԱՆ Փ.,22,Շ,37
676,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,159Ա,Շ,35
677,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,145Բ,Շ,7
678,ԱՆԻ ԹՂՄ. 11 Փ.,10Բ,Շ,14
679,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147,Շ,38
680,ԱՆԻ ԹՂՄ. 11 Փ.,10Բ,Շ,15Ա
681,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147,Շ,46
682,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147,Շ,7
683,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147Ա,Շ,32
684,ԱՆԻ ԹՂՄ. 11 Փ.,12,Շ,2
685,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147Ա,Շ,45
686,ԱՆԻ ԹՂՄ. 11 Փ.,4,Շ,3
687,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,147Ա,Շ,47
688,ԱՆԻ ԹՂՄ. 11 Փ.,5,Շ,5
689,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151,Շ,33
690,ԱՆԻ ԹՂՄ. 11 Փ.,6,Շ,5
691,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,159Ա,Շ,43
692,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,163,Շ,28
693,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,163,Շ,51
694,ԱՆԻ ԹՂՄ. 11 Փ.,6Բ,Շ,9
695,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,165,Շ,31
696,ԱՆԻ ԹՂՄ. 11 Փ.,7Բ,Շ,12
697,ԱՆԻ ԹՂՄ. 13 Փ.,3,Շ,15
698,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,165,Շ,7
699,ԱՆԻ ԹՂՄ. 13 Փ.,3,Շ,16
700,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,169,Շ,13
701,ԱՆԻ ԹՂՄ. 13 Փ.,4,Շ,9
702,ԱՆԻ ԹՂՄ. 13 Փ.,6Վ,Շ,2
703,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151,Շ,35
704,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,17,Շ,12
705,ԱՆԻ ԹՂՄ. 13 Փ.,6Վ,Շ,4
706,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151,Շ,37
707,ԱՆԻ ԹՂՄ. 13 Փ.,7Ա,Շ,4
708,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,19Ա,Շ,15
709,ԱՆԻ ԹՂՄ. 13 Փ.,8Ա,Շ,5
710,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,1Ա,Շ,16
711,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,1Բ,Շ,10
712,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,3,Շ,49
713,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,33,Շ,3
714,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,33,Շ,7
715,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,33,ՔՈԹԵՋ,
716,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,151,Շ,55
717,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,49,Շ,10
718,ՂԱՆԴԻԼՅԱՆ Փ.,22Ա,Շ,19
719,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,49Ա,Շ,15
720,ՂԱՆԴԻԼՅԱՆ Փ.,22Ա,Շ,Ա28
721,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,49Ա,Շ,25
722,ՂԱՆԴԻԼՅԱՆ Փ.,23,Շ,6
723,ՂԱՆԴԻԼՅԱՆ Փ.,23,Շ,9
724,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,5,Շ,25
725,ՂԱՆԴԻԼՅԱՆ Փ.,24,Շ,20
726,ՂԱՆԴԻԼՅԱՆ Փ.,24,Շ,65
727,ՂԱՆԴԻԼՅԱՆ Փ.,25,Շ,28
728,ՂԱՆԴԻԼՅԱՆ Փ.,25Ա,Շ,23
729,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,5,Շ,8
730,Լ. ՄԱԴՈՅԱՆ Փ.,150,Տ,
731,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,5,Շ,9
732,Լ. ՄԱԴՈՅԱՆ Փ.,207,Տ,
733,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,53,Շ,43
734,ԵՐԵՎԱՆՅԱՆ ԽՃՂ.,55,Շ,37
